time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,moving,grade_smooth,temp,torque
13936,246,80,131,53276.3,229.2,24.25652,120.64716,6.84,true,-2.8,25,29
13937,195,83,131,53282.7,228.8,24.256466,120.6471,6.82,true,-2.9,25,22
13938,209,83,131,53290.2,228.4,24.256395,120.64702,7.06,true,-2.7,25,24
13939,193,85,132,53297.7,228.4,24.25637,120.646996,7.26,true,0.0,25,22
13940,184,86,131,53306.2,228.4,24.25632,120.64695,7.26,true,2.1,25,20
13941,171,87,132,53314.8,228.8,24.256252,120.64687,7.7,true,2.2,25,19
13942,138,88,133,53319.0,229.0,24.256176,120.646805,7.26,true,1.9,25,15
13943,129,89,133,53325.4,229.0,24.256115,120.64674,7.04,true,0.7,25,14
13944,127,89,134,53338.3,229.0,24.256048,120.64667,8.12,true,-0.6,25,14
13945,141,91,134,53342.5,229.0,24.255997,120.64661,7.26,true,-0.5,25,15
13946,139,91,136,53353.2,228.8,24.25594,120.646545,7.68,true,-0.6,25,15
13947,142,91,136,53361.8,228.8,24.255856,120.646484,8.56,true,-0.6,25,15
13948,142,91,136,53370.3,228.8,24.255793,120.64642,8.98,true,1.2,25,15
13949,0,91,136,53376.7,228.8,24.255724,120.64636,7.68,true,1.2,25,0
13950,0,0,137,53385.2,229.2,24.255661,120.64632,8.54,true,1.4,25,0
13951,0,0,137,53395.9,229.2,24.25561,120.64626,8.54,true,1.2,25,0
13952,0,0,137,53398.1,229.2,24.255558,120.64622,7.26,true,0.6,25,0
13953,0,0,138,53408.7,229.2,24.255508,120.64617,7.68,true,0.9,25,0
13954,0,0,137,53417.3,229.4,24.255463,120.64612,8.12,true,0.7,25,0
13955,0,0,138,53419.4,229.4,24.255411,120.64607,6.84,true,0.7,25,0
13956,0,0,137,53428.0,229.4,24.255356,120.64603,6.42,true,0.7,25,0
13957,0,0,137,53436.5,229.4,24.255302,120.64598,7.68,true,0.7,25,0
13958,0,0,136,53445.0,229.6,24.25526,120.64594,7.26,true,0.7,25,0
13959,0,0,136,53447.2,229.6,24.255238,120.64591,5.98,true,4.7,25,0
13960,0,0,136,53455.7,229.6,24.255217,120.64588,7.26,true,3.4,25,0
13961,12,0,134,53462.1,230.6,24.255192,120.645874,6.82,true,3.1,25,0
13962,44,37,134,53468.5,230.4,24.255188,120.64587,6.4,true,3.7,25,11
13963,44,39,133,53472.8,230.4,24.25517,120.64585,5.56,true,-1.0,25,11
13964,202,39,133,53477.1,230.4,24.255142,120.645836,5.98,true,-2.3,25,49
13965,197,45,133,53481.4,230.4,24.255108,120.645805,5.14,true,-2.3,25,42
13966,221,47,133,53485.6,230.0,24.255066,120.64577,4.7,true,-2.3,25,45
13967,221,58,133,53489.9,230.0,24.25502,120.64574,4.28,true,-2.1,25,36
13968,198,58,133,53494.2,230.0,24.25499,120.645706,4.28,true,0.0,25,33
13969,219,59,133,53500.6,230.0,24.254948,120.64566,4.7,true,0.0,25,35
13970,211,68,132,53507.0,230.0,24.254915,120.64562,5.12,true,0.0,25,30
13971,179,68,132,53509.1,230.0,24.254866,120.64558,4.7,true,-1.9,25,25
13972,189,70,133,53519.8,230.0,24.254826,120.64554,5.98,true,-1.6,25,26
13973,191,71,132,53521.9,229.6,24.254784,120.64549,5.54,true,-1.4,25,26
13974,155,72,133,53532.6,229.6,24.254745,120.64545,6.4,true,-1.7,25,21
13975,160,76,133,53538.0,229.6,24.25468,120.645386,6.19,true,0.0,25,20
13976,139,77,133,53543.3,229.6,24.254656,120.64536,6.84,true,0.0,25,17
13977,135,78,134,53549.7,229.6,24.254602,120.64532,5.98,true,0.0,25,17
13978,155,78,134,53554.0,229.6,24.254555,120.64527,6.42,true,0.0,25,19
13979,155,79,134,53566.8,229.6,24.254507,120.64523,6.84,true,0.0,25,19
13980,155,80,133,53568.9,229.6,24.25446,120.64519,6.19,true,0.6,25,19
13981,0,80,134,53577.5,229.6,24.254416,120.64515,6.84,true,0.7,25,0
13982,0,0,134,53586.0,229.8,24.254383,120.64511,7.26,true,0.6,25,0
13983,0,0,135,53594.6,229.8,24.254341,120.64507,8.12,true,0.6,25,0
13984,0,0,135,53603.1,229.8,24.25429,120.64503,7.26,true,0.0,25,0
13985,0,0,136,53609.5,229.8,24.254246,120.64498,8.12,true,0.0,25,0
13986,0,0,136,53615.9,229.8,24.254206,120.644936,7.68,true,0.0,25,0
13987,0,0,136,53622.3,229.8,24.25417,120.6449,7.26,true,0.0,25,0
13988,172,0,136,53626.6,229.8,24.254128,120.64485,6.4,true,0.9,25,0
13989,242,70,136,53633.0,229.8,24.25409,120.644806,5.98,true,0.9,25,33
13990,170,72,136,53639.4,230.0,24.254045,120.64477,5.98,true,0.7,25,23
13991,211,72,136,53645.8,230.0,24.254005,120.64472,5.98,true,-1.4,25,28
13992,176,74,136,53654.4,230.0,24.253967,120.64468,6.42,true,-4.3,25,23
13993,160,82,136,53660.8,229.4,24.253937,120.64463,6.84,true,-4.0,25,19
13994,161,82,136,53667.2,228.8,24.253895,120.644585,6.84,true,-4.7,25,19
13995,161,82,136,53675.7,228.8,24.253857,120.64455,7.26,true,-2.3,25,19
13996,144,83,135,53680.0,228.8,24.25382,120.64451,6.84,true,2.0,25,17
13997,144,83,134,53686.4,228.8,24.25377,120.64446,6.4,true,2.0,25,17
13998,143,82,135,53697.1,229.4,24.253725,120.64442,7.26,true,1.9,25,17
13999,143,84,135,53705.6,229.4,24.253675,120.64437,7.68,true,1.8,25,16
14000,0,84,135,53712.0,229.4,24.253626,120.64432,7.26,true,0.7,25,0
14001,0,0,135,53720.6,229.4,24.25358,120.64428,8.12,true,0.7,25,0
14002,0,0,136,53727.0,229.6,24.253544,120.64424,8.12,true,0.7,25,0
14003,0,0,136,53733.4,229.6,24.253515,120.64422,7.26,true,4.3,25,0
14004,0,0,135,53739.8,229.6,24.253477,120.64419,6.84,true,4.3,25,0
14005,0,0,135,53744.1,230.4,24.253448,120.64417,6.42,true,4.7,25,0
14006,0,0,135,53750.5,230.6,24.253418,120.64415,5.98,true,5.2,25,0
14007,190,0,133,53754.7,230.6,24.25339,120.64413,5.54,true,0.0,25,0
14008,207,43,134,53759.0,230.6,24.253353,120.6441,5.12,true,-2.3,25,46
14009,237,53,133,53761.1,230.4,24.253315,120.64406,4.26,true,-2.7,25,43
14010,214,56,133,53767.6,230.2,24.253279,120.64402,4.7,true,-2.7,25,36
14011,215,58,133,53769.7,230.2,24.253239,120.64398,3.84,true,-0.9,25,35
14012,182,67,133,53774.0,230.2,24.25321,120.64394,3.86,true,-2.8,25,26
14013,167,67,133,53782.5,230.2,24.253166,120.6439,4.7,true,-2.3,25,24
14014,167,76,133,53788.9,229.6,24.25312,120.64386,5.56,true,-2.0,25,21
14015,194,76,133,53795.3,229.6,24.253069,120.643814,5.54,true,-4.3,25,24
14016,192,75,133,53803.9,229.6,24.253017,120.64377,6.84,true,-3.0,25,24
14017,212,75,133,53810.3,229.0,24.252974,120.64373,7.26,true,-3.1,25,27
14018,202,76,133,53815.6,228.8,24.252905,120.64366,6.62,true,-3.4,25,25
14019,223,77,134,53820.9,228.8,24.25288,120.64364,6.4,true,-0.7,25,28
14020,231,80,135,53827.4,228.8,24.252844,120.64359,6.42,true,1.9,25,28
14021,212,81,135,53840.2,228.8,24.252789,120.64355,7.26,true,1.8,25,25
14022,174,82,136,53846.6,229.4,24.25274,120.6435,7.26,true,1.8,25,20
14023,171,84,136,53855.1,229.4,24.252691,120.643456,7.9,true,2.7,25,19
14024,125,84,136,53861.5,229.4,24.252632,120.6434,8.12,true,-0.7,25,14
14025,86,86,136,53870.1,229.6,24.252577,120.64336,8.54,true,-0.7,25,10
14026,86,86,137,53876.5,229.2,24.252516,120.64331,7.26,true,-0.7,25,10
14027,86,86,139,53885.0,229.2,24.252466,120.64326,7.68,true,-1.3,25,10
14028,0,0,139,53891.4,229.2,24.252419,120.64321,7.26,true,-0.7,25,0
14029,0,0,139,53900.0,229.2,24.252365,120.64316,7.7,true,-0.7,25,0
14030,132,0,139,53906.4,229.0,24.252323,120.64312,7.26,true,-0.8,25,0
14031,180,74,140,53912.8,229.0,24.252253,120.643074,7.26,true,1.4,25,23
14032,133,75,141,53917.1,229.0,24.252209,120.643036,6.42,true,1.7,25,17
14033,133,75,142,53927.7,229.6,24.252163,120.643,7.26,true,1.7,25,17
14034,160,75,143,53929.9,229.4,24.25212,120.64297,5.98,true,1.4,25,20
14035,142,77,143,53936.3,229.4,24.25208,120.64293,5.98,true,0.0,25,18
14036,122,78,143,53944.8,229.4,24.252047,120.64289,6.4,true,-1.4,25,15
14037,123,80,143,53955.5,229.6,24.251999,120.64285,7.68,true,-1.3,25,15
14038,138,81,143,53957.6,229.0,24.251999,120.64285,5.98,true,-1.4,25,16
14039,158,82,143,53968.3,229.0,24.25189,120.64276,7.68,true,-2.2,25,18
14040,171,81,143,53972.6,229.0,24.251835,120.642715,7.26,true,1.2,25,20
14041,144,82,142,53983.3,229.0,24.251776,120.64267,7.7,true,1.3,25,17
14042,135,84,142,53991.8,229.4,24.251724,120.642624,7.26,true,1.3,25,15
14043,131,85,143,53998.2,229.4,24.251665,120.64257,8.12,true,1.6,25,15
14044,144,84,143,54002.5,229.4,24.251606,120.64252,6.84,true,0.9,25,16
14045,144,85,143,54008.9,229.4,24.25155,120.64246,7.26,true,0.7,25,16
14046,115,85,143,54015.3,229.6,24.251495,120.64242,6.4,true,0.6,25,13
14047,113,85,143,54028.1,229.6,24.251434,120.642365,7.26,true,0.6,25,13
14048,147,85,143,54036.7,229.6,24.251354,120.642296,7.69,true,-1.7,25,17
14049,147,85,143,54045.2,229.6,24.251328,120.64228,8.54,true,-1.9,25,17
14050,0,85,143,54051.6,229.0,24.251272,120.642235,8.54,true,-2.0,25,0
14051,0,0,143,54060.2,229.0,24.251219,120.6422,8.98,true,1.4,25,0
14052,0,0,142,54066.6,229.0,24.251163,120.64215,7.7,true,3.9,25,0
14053,0,0,142,54073.0,230.0,24.251104,120.642105,7.27,true,3.9,25,0
14054,190,0,142,54077.3,230.0,24.251053,120.64206,6.42,true,3.6,25,0
14055,164,76,142,54085.8,230.0,24.251013,120.64202,6.84,true,-0.9,25,21
14056,164,78,142,54094.3,230.0,24.250982,120.641975,6.82,true,-2.0,25,20
14057,143,80,142,54096.5,229.8,24.250942,120.64194,5.98,true,-2.0,25,17
14058,159,81,142,54107.1,229.4,24.250895,120.6419,6.82,true,-2.2,25,19
14059,168,82,142,54115.7,229.4,24.250837,120.64185,7.68,true,-1.2,25,20
14060,169,84,142,54122.1,229.4,24.250786,120.641815,7.26,true,-0.7,25,19
14061,169,84,141,54130.6,229.4,24.250734,120.64177,7.26,true,-0.7,25,19
14062,153,84,141,54137.1,229.2,24.250692,120.64173,8.12,true,-0.7,25,17
14063,153,85,141,54145.6,229.2,24.250643,120.64169,7.7,true,-1.6,25,17
14064,149,86,141,54152.0,229.2,24.250607,120.641655,7.26,true,-1.4,25,17
14065,129,85,141,54156.3,229.0,24.250572,120.64161,6.84,true,-1.4,25,14
14066,159,84,141,54164.8,228.8,24.250528,120.64157,6.84,true,-1.2,25,18
14067,163,85,141,54173.4,228.8,24.250484,120.641525,7.26,true,-1.3,25,18
14068,138,85,141,54184.0,228.8,24.250433,120.64149,7.68,true,0.6,25,16
14069,138,85,142,54188.3,228.6,24.25038,120.64144,7.26,true,0.6,25,16
14070,138,85,141,54199.0,229.0,24.250328,120.641396,8.54,true,0.7,25,16
14071,168,85,141,54209.7,229.0,24.25028,120.64136,8.98,true,0.0,25,19
14072,133,85,141,54213.9,229.0,24.25023,120.64132,8.1,true,-1.3,25,15
14073,133,83,141,54224.6,228.6,24.250187,120.64128,8.12,true,-1.6,25,15
14074,0,83,141,54228.9,228.6,24.250149,120.64125,8.12,true,-1.2,25,0
14075,0,0,141,54235.3,228.6,24.250086,120.641205,7.26,true,1.3,25,0
14076,0,0,142,54246.0,228.6,24.25003,120.64117,7.26,true,3.1,25,0
14077,0,0,141,54254.5,229.0,24.249971,120.64112,8.12,true,3.1,25,0
14078,0,0,141,54260.9,229.6,24.249912,120.64108,7.26,true,3.9,25,0
14079,0,0,142,54267.3,229.6,24.24986,120.641045,7.68,true,2.6,25,0
14080,0,0,142,54271.6,229.6,24.249819,120.641014,7.26,true,0.0,25,0
14081,0,0,141,54278.0,229.6,24.249763,120.640976,6.4,true,0.0,25,0
14082,144,0,141,54284.4,229.6,24.249716,120.64094,5.98,true,0.0,25,0
14083,161,67,140,54286.6,229.6,24.249664,120.64089,5.14,true,0.0,25,23
14084,180,68,139,54299.4,229.6,24.24961,120.64085,6.42,true,-2.3,25,25
14085,188,69,139,54303.6,229.6,24.249554,120.64081,6.4,true,-2.0,25,26
14086,187,77,139,54310.1,229.0,24.249504,120.64077,6.42,true,-2.8,25,23
14087,177,77,139,54316.5,229.0,24.249447,120.64072,6.42,true,-2.3,25,22
14088,140,77,139,54320.7,229.0,24.249388,120.64067,6.82,true,0.7,25,17
14089,145,77,138,54329.3,229.0,24.24934,120.640625,5.98,true,0.7,25,18
14090,124,79,138,54340.0,229.2,24.24929,120.64057,7.28,true,0.6,25,15
14091,115,78,138,54344.2,229.2,24.249235,120.640526,6.82,true,1.3,25,14
14092,135,84,137,54352.8,229.2,24.249186,120.64049,7.26,true,0.7,25,15
14093,133,83,137,54361.3,229.4,24.249123,120.64044,8.12,true,0.6,25,15
14094,133,83,136,54367.7,229.4,24.249052,120.640396,7.68,true,0.8,25,15
14095,153,83,137,54376.3,229.4,24.248995,120.64036,7.26,true,0.0,25,18
14096,173,83,137,54378.4,229.4,24.248936,120.640305,6.84,true,0.0,25,20
14097,173,84,136,54386.9,229.4,24.248865,120.64027,6.82,true,0.0,25,20
14098,135,85,137,54397.6,229.4,24.24879,120.64022,7.26,true,0.0,25,15
14099,133,85,137,54404.0,229.4,24.248735,120.64018,7.26,true,-0.7,25,15
14100,133,86,138,54412.6,229.4,24.248688,120.64015,7.26,true,-1.3,25,15
14101,143,86,137,54416.9,229.2,24.248644,120.64012,7.7,true,-1.2,25,16
14102,183,87,138,54427.5,229.0,24.248606,120.64009,8.12,true,-1.4,25,20
14103,156,88,138,54436.1,229.0,24.24856,120.64006,7.7,true,2.0,25,17
14104,177,87,139,54440.4,229.0,24.248495,120.64003,7.28,true,3.1,25,19
14105,90,89,139,54446.8,229.8,24.248446,120.64,6.84,true,3.3,25,10
14106,90,88,139,54459.6,230.0,24.248388,120.63998,8.54,true,2.9,25,10
14107,133,88,139,54466.0,230.0,24.248335,120.639946,7.7,true,-2.2,25,14
14108,133,90,140,54474.5,230.0,24.248287,120.63991,7.68,true,-4.3,25,14
14109,133,90,139,54483.1,229.0,24.248224,120.63988,8.54,true,-3.5,25,14
14110,0,90,139,54487.3,228.8,24.248152,120.63985,8.1,true,-4.0,25,0
14111,0,0,140,54500.1,228.8,24.24808,120.63982,8.1,true,-0.6,25,0
14112,0,0,141,54504.4,228.8,24.248014,120.63979,7.68,true,0.6,25,0
14113,0,0,141,54515.1,228.8,24.247953,120.63976,8.12,true,0.7,25,0
14114,0,0,141,54519.4,229.0,24.247887,120.63973,7.26,true,0.6,25,0
14115,0,0,142,54530.1,229.0,24.247826,120.63971,8.56,true,0.0,25,0
14116,0,0,142,54536.5,229.0,24.247763,120.63969,7.28,true,-0.6,25,0
14117,0,0,142,54542.9,228.8,24.24771,120.63966,7.7,true,-0.7,25,0
14118,0,0,141,54551.4,228.8,24.24766,120.63965,7.26,true,-0.6,25,0
14119,0,0,141,54559.9,228.8,24.247616,120.63962,8.1,true,0.0,25,0
14120,0,0,141,54568.5,228.8,24.24756,120.6396,7.68,true,0.7,25,0
14121,0,0,140,54574.9,228.8,24.247498,120.639565,7.68,true,0.7,25,0
14122,0,0,139,54581.3,229.0,24.247433,120.639534,7.68,true,0.8,25,0
14123,0,0,139,54587.7,229.0,24.247368,120.63951,7.26,true,0.0,25,0
14124,151,0,139,54594.1,229.0,24.247316,120.63949,6.84,true,-1.7,25,0
14125,124,76,139,54600.5,228.8,24.24727,120.63947,6.4,true,-1.2,25,16
14126,135,78,139,54604.8,228.6,24.247215,120.63946,5.98,true,-1.2,25,17
14127,144,79,139,54619.8,228.6,24.247168,120.639435,7.7,true,-1.2,25,17
14128,144,80,139,54626.2,228.6,24.247116,120.63942,7.7,true,-0.6,25,17
14129,115,80,137,54632.6,228.4,24.247065,120.639404,7.7,true,-0.7,25,14
14130,132,82,137,54641.1,228.4,24.247005,120.63938,8.12,true,-0.7,25,15
14131,135,89,136,54649.6,228.4,24.24695,120.63936,8.96,true,0.0,25,14
14132,125,88,136,54656.1,228.4,24.246883,120.63933,7.26,true,0.0,25,14
14133,131,87,135,54660.3,228.4,24.246819,120.63931,6.82,true,0.0,25,14
14134,127,89,134,54673.1,228.4,24.24676,120.63929,8.1,true,0.0,25,14
14135,163,91,135,54677.4,228.4,24.2467,120.63925,7.26,true,0.0,25,17
14136,147,91,134,54683.8,228.4,24.246645,120.639244,6.84,true,-1.2,25,15
14137,128,93,134,54696.6,228.4,24.24659,120.63923,8.1,true,-1.1,25,13
14138,161,93,134,54705.2,228.0,24.246508,120.639175,8.98,true,-1.0,25,17
14139,89,94,133,54713.7,228.0,24.246437,120.63914,8.12,true,-1.2,25,9
14140,150,97,134,54722.3,228.0,24.24637,120.6391,8.98,true,-1.3,25,15
14141,155,94,133,54729.8,228.0,24.246233,120.63905,9.19,true,-1.2,25,16
14142,143,93,133,54737.2,227.6,24.246185,120.63903,8.12,true,-1.1,25,15
14143,141,93,134,54747.9,227.6,24.24609,120.639,8.54,true,-3.0,25,14
14144,143,93,134,54758.6,227.6,24.246,120.638954,8.98,true,-2.1,25,15
14145,155,93,134,54762.9,227.0,24.245895,120.638916,8.12,true,-2.2,25,16
14146,130,94,136,54775.7,226.8,24.245806,120.63887,9.19,true,-2.7,25,13
14147,113,94,136,54784.2,226.8,24.245724,120.63884,9.4,true,-0.5,25,11
14148,113,93,136,54788.5,226.8,24.245644,120.638794,8.12,true,0.0,25,12
14149,0,93,136,54803.4,226.8,24.245564,120.63875,8.96,true,0.0,25,0
14150,0,0,137,54809.9,226.8,24.245476,120.63871,9.4,true,0.0,25,0
14151,0,0,136,54820.5,226.8,24.245413,120.638664,8.96,true,0.0,25,0
14152,0,0,137,54831.2,226.8,24.245346,120.63862,9.4,true,0.0,25,0
14153,0,0,137,54837.6,226.8,24.245289,120.63857,9.82,true,0.0,25,0
14154,0,0,137,54841.9,226.8,24.24522,120.638535,7.7,true,0.0,25,0
14155,0,0,137,54854.7,226.8,24.245148,120.63849,8.96,true,0.0,25,0
14156,0,0,136,54863.3,226.8,24.245077,120.638435,8.56,true,0.0,25,0
14157,0,0,136,54865.4,226.8,24.245016,120.63839,6.84,true,0.0,25,0
14158,0,0,136,54871.8,226.8,24.24496,120.638336,6.84,true,0.0,25,0
14159,0,0,136,54886.8,226.8,24.244902,120.63829,6.84,true,0.0,25,0
14160,0,0,135,54895.3,226.8,24.24485,120.63824,8.12,true,0.0,25,0
14161,0,0,134,54899.6,226.8,24.2448,120.63819,7.26,true,0.0,25,0
14162,0,0,133,54906.0,226.8,24.244753,120.63814,8.12,true,0.0,25,0
14163,0,0,133,54916.6,226.8,24.244701,120.63809,8.96,true,-1.2,25,0
14164,0,0,132,54920.9,226.8,24.244656,120.63805,6.82,true,-2.5,25,0
14165,0,0,132,54933.7,226.4,24.244612,120.63799,7.68,true,-2.7,25,0
14166,0,0,130,54938.0,226.0,24.244572,120.63795,7.68,true,-2.5,25,0
14167,0,0,129,54946.6,226.0,24.244535,120.6379,8.12,true,0.8,25,0
14168,0,0,129,54953.0,226.0,24.2445,120.63784,7.28,true,1.4,25,0
14169,121,0,127,54959.4,226.6,24.244455,120.637794,7.7,true,1.6,25,0
14170,121,67,127,54965.8,226.4,24.24441,120.63774,6.42,true,1.7,25,17
14171,129,67,127,54971.1,226.4,24.244352,120.63767,6.62,true,-0.7,25,18
14172,133,68,127,54976.4,226.4,24.244335,120.63764,5.96,true,0.0,25,19
14173,133,69,127,54987.1,226.4,24.244293,120.63759,6.82,true,0.0,25,18
14174,111,69,128,54989.3,226.4,24.244255,120.637535,5.98,true,0.0,25,15
14175,132,71,128,54995.7,226.4,24.24422,120.63748,5.98,true,0.0,25,18
14176,140,71,128,55006.4,226.4,24.244175,120.63743,7.06,true,0.7,25,19
14177,108,72,127,55012.8,226.4,24.244137,120.637375,7.28,true,0.6,25,14
14178,122,70,127,55019.2,226.6,24.2441,120.63733,6.42,true,0.7,25,17
14179,122,71,127,55027.7,226.6,24.24406,120.637276,7.68,true,0.7,25,16
14180,132,71,127,55034.1,226.6,24.24402,120.63723,7.68,true,0.6,25,18
14181,95,73,127,55042.7,226.6,24.243986,120.63718,7.26,true,0.6,25,12
14182,105,74,127,55053.3,226.8,24.243942,120.63712,8.1,true,0.6,25,14
14183,121,75,127,55059.8,226.8,24.243906,120.63707,8.12,true,0.0,25,15
14184,123,75,128,55068.3,226.8,24.243872,120.63701,8.12,true,-0.7,25,16
14185,120,75,128,55076.8,226.6,24.243837,120.636955,8.54,true,-0.6,24,15
14186,0,76,127,55083.2,226.6,24.243809,120.6369,8.1,true,-0.7,24,0
14187,0,0,127,55091.8,226.6,24.243776,120.63685,7.7,true,-1.4,24,0
14188,0,0,128,55098.2,226.6,24.243744,120.6368,7.68,true,0.0,24,0
14189,0,0,128,55104.6,226.2,24.243704,120.63675,7.26,true,0.0,24,0
14190,0,0,127,55108.9,226.6,24.243683,120.63671,6.42,true,0.0,24,0
14191,0,0,127,55115.3,226.6,24.24365,120.636665,6.42,true,0.0,24,0
14192,0,0,126,55121.7,226.6,24.243614,120.63662,5.98,true,-0.7,24,0
14193,0,0,125,55132.4,226.2,24.243567,120.636566,6.84,true,-0.7,24,0
14194,0,0,124,55136.6,226.4,24.243538,120.63652,6.4,true,-0.7,24,0
14195,144,0,125,55145.2,226.4,24.24351,120.636475,7.26,true,0.8,24,0
14196,164,60,124,55151.6,226.4,24.243488,120.63644,7.26,true,0.8,24,26
14197,164,63,123,55158.0,226.4,24.243456,120.63639,7.26,true,0.9,24,25
14198,174,63,123,55162.3,226.6,24.24342,120.636345,5.98,true,0.8,24,26
14199,150,65,123,55166.5,226.6,24.243382,120.63631,5.98,true,0.8,24,22
14200,153,65,124,55177.2,226.6,24.24333,120.63625,6.4,true,0.0,24,22
14201,120,67,124,55183.6,226.6,24.243305,120.63621,6.4,true,0.0,24,17
14202,148,69,125,55190.0,226.6,24.243279,120.63618,6.4,true,0.0,24,20
14203,124,69,125,55192.2,226.6,24.243246,120.63612,5.98,true,0.0,24,17
14204,118,69,124,55202.9,226.6,24.243221,120.636055,7.28,true,-1.7,24,16
14205,112,69,124,55209.3,226.6,24.243195,120.63601,6.42,true,-1.6,24,16
14206,112,71,125,55213.5,226.2,24.243168,120.635956,5.98,true,-1.4,24,15
14207,112,71,125,55217.8,226.2,24.243134,120.63591,5.56,true,-0.7,24,15
14208,0,0,125,55230.6,226.2,24.243097,120.635864,5.56,true,0.7,24,0
14209,0,0,125,55237.0,226.4,24.243052,120.63581,6.82,true,0.6,24,0
14210,0,0,125,55243.4,226.4,24.24301,120.63576,6.82,true,0.9,24,0
14211,0,0,125,55249.8,226.4,24.242973,120.63571,7.26,true,0.0,24,0
14212,0,0,125,55252.0,226.4,24.242945,120.63566,6.84,true,0.8,24,0
14213,132,57,125,55262.6,226.4,24.242908,120.635605,6.4,true,0.8,24,22
14214,161,59,125,55269.1,226.6,24.24287,120.63556,6.42,true,0.7,24,26
14215,161,61,125,55275.5,226.6,24.242838,120.63551,6.42,true,0.9,24,25
14216,134,61,125,55279.7,226.6,24.24281,120.63545,5.98,true,0.0,24,21
14217,151,63,125,55286.1,226.6,24.242788,120.63541,6.82,true,0.0,24,23
14218,141,63,125,55292.6,226.6,24.242756,120.63535,6.0,true,0.0,24,21
14219,151,64,125,55298.9,226.6,24.24274,120.6353,5.96,true,0.0,24,23
14220,158,64,125,55305.4,226.6,24.24272,120.63525,5.98,true,-0.8,24,24
14221,161,64,125,55307.5,226.6,24.2427,120.6352,5.56,true,-0.9,24,24
14222,161,65,126,55318.2,226.4,24.242682,120.63515,6.42,true,-0.8,24,24
14223,127,65,126,55322.4,226.4,24.242645,120.63509,5.96,true,0.7,24,19
14224,117,67,127,55331.0,226.4,24.24262,120.63503,6.42,true,1.6,24,17
14225,117,68,127,55337.4,226.8,24.242592,120.63498,6.4,true,1.6,24,16
14226,102,68,127,55343.8,226.8,24.24257,120.63492,7.26,true,1.7,24,14
14227,101,69,127,55348.1,226.8,24.242552,120.63486,5.98,true,-2.3,24,14
14228,117,68,128,55354.5,226.8,24.24254,120.6348,6.42,true,-1.6,24,16
14229,133,68,127,55363.0,226.2,24.242529,120.63474,6.4,true,-1.4,24,19
14230,145,67,127,55369.4,226.4,24.242514,120.63469,6.4,true,-1.4,24,21
14231,145,67,128,55375.8,226.4,24.242496,120.634636,6.4,true,0.9,24,21
14232,196,67,129,55382.3,226.4,24.24246,120.63459,6.84,true,0.7,24,28
14233,180,69,129,55386.5,226.4,24.242418,120.63454,6.4,true,0.7,24,25
14234,193,69,129,55397.2,226.6,24.242393,120.63448,6.84,true,0.7,24,27
14235,181,70,130,55403.6,226.6,24.242363,120.63443,6.84,true,2.7,24,25
14236,137,71,131,55410.0,226.6,24.242344,120.634384,6.84,true,1.6,24,18
14237,137,70,131,55416.4,227.2,24.242329,120.634346,6.82,true,1.3,24,19
14238,95,70,131,55422.8,227.0,24.242306,120.63429,7.26,true,1.4,24,13
14239,0,72,132,55433.5,227.0,24.242287,120.63424,7.26,true,-0.7,24,0
14240,0,0,133,55437.8,227.0,24.242268,120.63418,6.84,true,0.0,24,0
14241,0,0,134,55444.2,227.0,24.24224,120.63412,6.84,true,0.0,24,0
14242,0,0,133,55457.0,227.0,24.242222,120.63407,8.12,true,0.0,24,0
14243,0,0,134,55459.1,227.0,24.242195,120.634,7.26,true,2.2,24,0
14244,0,0,134,55467.7,227.0,24.24216,120.63395,6.84,true,2.1,24,0
14245,0,0,134,55471.9,227.6,24.242136,120.63389,6.82,true,1.6,24,0
14246,0,0,134,55476.2,227.4,24.242119,120.633835,6.4,true,1.7,24,0
14247,0,0,134,55484.8,227.4,24.242096,120.63377,5.56,true,-0.8,24,0
14248,0,0,133,55491.2,227.4,24.242065,120.63373,6.42,true,0.8,24,0
14249,60,0,133,55497.6,227.4,24.24204,120.633675,5.98,true,0.9,24,0
14250,97,81,133,55501.9,227.6,24.24202,120.63362,6.0,true,0.9,24,11
14251,97,83,133,55508.3,227.6,24.242008,120.63358,6.42,true,0.9,24,11
14252,81,83,133,55512.5,227.6,24.241985,120.63353,5.54,true,-0.9,24,9
14253,65,89,133,55518.9,227.6,24.24196,120.633484,5.54,true,-0.9,24,7
14254,97,89,133,55523.2,227.4,24.241945,120.63343,5.12,true,-0.9,24,10
14255,71,90,133,55529.6,227.4,24.241926,120.63338,5.54,true,-0.9,24,8
14256,76,90,133,55536.0,227.4,24.24191,120.63332,5.54,true,-0.9,24,8
14257,87,90,133,55540.3,227.4,24.24189,120.63327,5.56,true,-1.0,24,9
14258,96,90,133,55546.7,227.2,24.241877,120.63322,5.56,true,-0.9,24,10
14259,103,90,133,55548.9,227.2,24.241863,120.63316,5.14,true,-0.8,24,11
14260,97,90,133,55559.5,227.2,24.241844,120.63312,5.98,true,2.6,24,10
14261,100,90,133,55565.9,227.2,24.241821,120.633064,5.98,true,2.2,24,11
14262,91,90,133,55570.2,227.8,24.24181,120.63301,5.98,true,2.7,24,10
14263,104,90,133,55576.6,227.8,24.241796,120.632965,5.98,true,1.9,24,11
14264,97,92,133,55582.0,227.8,24.24174,120.63289,6.61,true,-0.9,24,10
